x_traj,y_traj
6.74002715355337,1.29001955497653
6.71831414173552,1.33766441097123
6.69577291952307,1.38492306611637
6.67241035319067,1.43178112496777
6.64823355920235,1.47822431410681
6.62324990204375,1.52423848648815
6.59746699197888,1.56980962574913
6.5708926827319,1.6149238504793
6.54353506909484,1.65956741844875
6.51540248446184,1.70372673079422
6.48650349829069,1.74738833616137
6.45684691349254,1.79053893480227
6.42644176375041,1.83316538262655
6.39529731076744,1.87525469520528
6.36342304144573,1.91679405172611
6.33082866499648,1.95777079889865
6.2975241099825,1.99817245480875
6.26351952129388,2.03798671272066
6.22882525705775,2.07720144482571
6.19345188548308,2.11580470593663
6.15741018164152,2.15378473712613
6.12071112418521,2.19112996930878
6.08336589200256,2.22782902676509
6.04538586081306,2.26387073060665
6.00678259970214,2.29924410218132
5.96756786759709,2.33393836641745
5.92775360968518,2.36794295510607
5.88735195377508,2.40124751012005
5.84637520660254,2.4338418865693
5.80483585008171,2.46571615589101
5.76274653750298,2.49686060887398
5.7201200896787,2.52726575861611
5.67696949103781,2.55692234341426
5.63330788567065,2.58582132958541
5.58914857332518,2.61395391421841
5.54450500535573,2.64131152785547
5.49939078062557,2.66788583710245
5.45381964136458,2.69366874716732
5.40780546898324,2.71865240432592
5.36136227984421,2.74282919831424
5.3145042209928,2.76619176464664
5.26724556584766,2.78873298685908
5.21960070985297,2.81044599867694
5.17158416609339,2.83132418610646
5.1232105608733,2.8513611894495
5.07449462926147,2.87055090524074
5.02545121060257,2.88888748810686
4.97609524399703,2.90636535254708
4.92644176375041,2.92297917463459
4.87650589479377,2.93872389363824
4.82630284807656,2.95359471356409
4.77584791593313,2.96758710461634
4.72515646742457,2.98069680457712
4.67424394365716,2.99291982010484
4.62312585307884,3.00425242795055
4.5718177667552,3.01469117609213
4.52033531362636,3.02423288478576
4.46869417574626,3.03287464753455
4.41691008350576,3.04061383197385
4.36499881084101,3.0474480806731
4.31297617042853,3.05337531185395
4.26085800886854,3.05839372002437
4.20866020185794,3.06250177652861
4.1563986493544,3.06569823001286
4.10408927073307,3.06798210680642
4.05174799993742,3.06935271121831
3.99939078062557,3.06980962574913
3.94703356131371,3.06935271121831
3.89469229051806,3.06798210680642
3.84238291189673,3.06569823001286
3.79012135939319,3.06250177652861
3.73792355238259,3.05839372002437
3.6858053908226,3.05337531185395
3.63378275041012,3.0474480806731
3.58187147774537,3.04061383197385
3.53008738550487,3.03287464753455
3.47844624762477,3.02423288478576
3.42696379449593,3.01469117609213
3.37565570817229,3.00425242795055
3.32453761759397,2.99291982010484
3.27362509382656,2.98069680457712
3.222933645318,2.96758710461634
3.17247871317457,2.95359471356409
3.12227566645735,2.93872389363824
3.07233979750072,2.92297917463459
3.0226863172541,2.90636535254708
2.97333035064856,2.88888748810686
2.92428693198966,2.87055090524074
2.87557100037783,2.8513611894495
2.82719739515774,2.83132418610646
2.77918085139816,2.81044599867694
2.73153599540347,2.78873298685908
2.68427734025833,2.76619176464664
2.63741928140692,2.74282919831424
2.59097609226789,2.71865240432592
2.54496191988655,2.69366874716732
2.49939078062557,2.66788583710245
2.4542765558954,2.64131152785547
2.40963298792595,2.61395391421841
2.36547367558048,2.58582132958541
2.32181207021332,2.55692234341426
2.27866147157243,2.52726575861611
2.23603502374815,2.49686060887398
2.19394571116942,2.46571615589101
2.15240635464859,2.4338418865693
2.11142960747605,2.40124751012005
2.07102795156595,2.36794295510607
2.03121369365404,2.33393836641745
1.99199896154899,2.29924410218132
1.95339570043807,2.26387073060665
1.91541566924857,2.22782902676509
1.87807043706592,2.19112996930878
1.84137137960961,2.15378473712613
1.80532967576805,2.11580470593663
1.76995630419338,2.07720144482571
1.73526203995725,2.03798671272066
1.70125745126863,1.99817245480875
1.66795289625465,1.95777079889865
1.6353585198054,1.91679405172611
1.60348425048369,1.87525469520528
1.57233979750072,1.83316538262655
1.54193464775859,1.79053893480227
1.51227806296044,1.74738833616137
1.48337907678929,1.70372673079422
1.45524649215629,1.65956741844875
1.42788887851923,1.6149238504793
1.40131456927225,1.56980962574913
1.37553165920738,1.52423848648815
1.35054800204878,1.47822431410681
1.32637120806046,1.43178112496777
1.30300864172806,1.38492306611637
1.28046741951562,1.33766441097123
1.25875440769776,1.29001955497653
1.23787622026824,1.24200301121696
1.2178392169252,1.19362940599687
1.19864950113396,1.14491347438503
1.18031291826784,1.09587005572614
1.16283505382761,1.0465140891206
1.1462212317401,0.996860608873976
1.13047651273646,0.946924739917344
1.11560569281061,0.896721693200132
1.10161330175836,0.846266761056696
1.08850360179758,0.795575312548137
1.07628058626986,0.744662788780729
1.06494797842415,0.693544698202412
1.05450923028257,0.642236611878768
1.04496752158894,0.590754158749925
1.03632575884015,0.539113020869827
1.02858657440085,0.48732892862933
1.0217523257016,0.435417655964576
1.01582509452075,0.383395015552095
1.01080668635033,0.331276853992109
1.00669862984609,0.27907904698151
1.00350217636184,0.226817494477966
1.00121829956828,0.174508115856637
0.999847695156391,0.122166845060985
0.999390780625565,0.069809625749134
6.99756330807638,0.139597986810004
6.99710639354556,0.191955206121854
6.99573578913367,0.244296476917507
6.9934519123401,0.296605855538835
6.99025545885586,0.34886740804238
6.98614740235162,0.401065215052978
6.9811289941812,0.453183376612964
6.97520176300035,0.505206017025446
6.96836751430109,0.5571172896902
6.9606283298618,0.608901381930697
6.95198656711301,0.660542519810795
6.94244485841937,0.712024972939638
6.9320061102778,0.763333059263282
6.92067350243209,0.814451149841599
6.90845048690437,0.865363673609007
6.89534078694359,0.916055122117566
6.88134839589134,0.966510054261001
6.86647757596549,1.01671310097821
6.85073285696184,1.06664896993485
6.83411903487433,1.11630245018147
6.81664117043411,1.16565841678701
6.79830458756799,1.2147018354459
6.77911487177674,1.26341776705774
6.7590778684337,1.31179137227783
6.73819968100419,1.3598079160374
6.71648666918633,1.4074527720321
6.69394544697388,1.45471142717724
6.67058288064149,1.50156948602864
6.64640608665316,1.54801267516768
6.62142242949457,1.59402684754902
6.5956395194297,1.63959798681
6.56906521018272,1.68471221154017
6.54170759654566,1.72935577950962
6.51357501191266,1.77351509185509
6.48467602574151,1.81717669722224
6.45501944094336,1.86032729586314
6.42461429120122,1.90295374368742
6.39346983821826,1.94504305626615
6.36159556889655,1.98658241278698
6.3290011924473,2.02755915995952
6.29569663743332,2.06796081586962
6.2616920487447,2.10777507378153
6.22699778450857,2.14698980588658
6.19162441293389,2.1855930669975
6.15558270909234,2.223573098187
6.11888365163603,2.26091833036965
6.08153841945338,2.29761738782596
6.04355838826388,2.33365909166752
6.00495512715296,2.36903246324219
5.9657403950479,2.40372672747832
5.925926137136,2.43773131616694
5.88552448122589,2.47103587118092
5.84454773405336,2.50363024763017
5.80300837753253,2.53550451695188
5.7609190649538,2.56664896993485
5.71829261712952,2.59705411967698
5.67514201848862,2.62671070447513
5.63148041312146,2.65560969064628
5.587321100776,2.68374227527928
5.54267753280654,2.71109988891634
5.49756330807638,2.73767419816332
5.45199216881539,2.76345710822819
5.40597799643406,2.78844076538678
5.35953480729502,2.81261755937511
5.31267674844362,2.83598012570751
5.26541809329848,2.85852134791995
5.21777323730378,2.88023435973781
5.1697566935442,2.90111254716732
5.12138308832412,2.92114955051037
5.07266715671228,2.94033926630161
5.02362373805339,2.95867584916773
4.97426777144785,2.97615371360795
4.92461429120122,2.99276753569546
4.87467842224459,3.00851225469911
4.82447537552738,3.02338307462496
4.77402044338394,3.03737546567721
4.72332899487539,3.05048516563799
4.67241647110798,3.06270818116571
4.62129838052966,3.07404078901142
4.56999029420602,3.084479537153
4.51850784107717,3.09402124584663
4.46686670319708,3.10266300859542
4.41508261095658,3.11040219303471
4.36317133829183,3.11723644173397
4.31114869787934,3.12316367291482
4.25903053631936,3.12818208108524
4.20683272930876,3.13229013758948
4.15457117680521,3.13548659107373
4.10226179818389,3.13777046786729
4.04992052738823,3.13914107227918
3.99756330807638,3.13959798681
3.94520608876453,3.13914107227918
3.89286481796888,3.13777046786729
3.84055543934755,3.13548659107373
3.78829388684401,3.13229013758948
3.73609607983341,3.12818208108524
3.68397791827342,3.12316367291482
3.63195527786094,3.11723644173397
3.58004400519619,3.11040219303471
3.52825991295569,3.10266300859542
3.47661877507559,3.09402124584663
3.42513632194675,3.084479537153
3.37382823562311,3.07404078901142
3.32271014504479,3.06270818116571
3.27179762127738,3.05048516563799
3.22110617276882,3.03737546567721
3.17065124062539,3.02338307462496
3.12044819390817,3.00851225469911
3.07051232495154,2.99276753569546
3.02085884470491,2.97615371360795
2.97150287809938,2.95867584916773
2.92245945944048,2.94033926630161
2.87374352782865,2.92114955051037
2.82536992260856,2.90111254716732
2.77735337884898,2.88023435973781
2.72970852285428,2.85852134791995
2.68244986770915,2.83598012570751
2.63559180885774,2.81261755937511
2.58914861971871,2.78844076538678
2.54313444733737,2.76345710822819
2.49756330807638,2.73767419816332
2.45244908334622,2.71109988891634
2.40780551537677,2.68374227527928
2.3636462030313,2.65560969064628
2.31998459766414,2.62671070447513
2.27683399902324,2.59705411967698
2.23420755119896,2.56664896993485
2.19211823862024,2.53550451695188
2.15057888209941,2.50363024763017
2.10960213492687,2.47103587118092
2.06920047901677,2.43773131616694
2.02938622110486,2.40372672747832
1.99017148899981,2.36903246324219
1.95156822788889,2.33365909166752
1.91358819669939,2.29761738782596
1.87624296451674,2.26091833036965
1.83954390706043,2.223573098187
1.80350220321887,2.1855930669975
1.7681288316442,2.14698980588658
1.73343456740807,2.10777507378153
1.69942997871945,2.06796081586962
1.66612542370547,2.02755915995952
1.63353104725622,1.98658241278698
1.6016567779345,1.94504305626615
1.57051232495154,1.90295374368742
1.54010717520941,1.86032729586314
1.51045059041126,1.81717669722224
1.48155160424011,1.77351509185509
1.45341901960711,1.72935577950962
1.42606140597005,1.68471221154017
1.39948709672307,1.63959798681
1.3737041866582,1.59402684754902
1.3487205294996,1.54801267516768
1.32454373551128,1.50156948602864
1.30118116917888,1.45471142717724
1.27863994696643,1.4074527720321
1.25692693514858,1.3598079160374
1.23604874771906,1.31179137227783
1.21601174437602,1.26341776705774
1.19682202858478,1.2147018354459
1.17848544571866,1.16565841678701
1.16100758127843,1.11630245018147
1.14439375919092,1.06664896993485
1.12864904018728,1.01671310097821
1.11377822026143,0.966510054261001
1.09978582920918,0.916055122117566
1.08667612924839,0.865363673609007
1.07445311372068,0.814451149841599
1.06312050587497,0.763333059263282
1.05268175773339,0.712024972939638
1.04314004903976,0.660542519810795
1.03449828629097,0.608901381930697
1.02675910185167,0.5571172896902
1.01992485315242,0.505206017025446
1.01399762197156,0.453183376612964
1.00897921380115,0.401065215052978
1.00487115729691,0.34886740804238
1.00167470381266,0.296605855538835
0.999390827019096,0.244296476917507
0.998020222607209,0.191955206121854
0.997563308076383,0.139597986810004
6.99451813901829,0.209343824971775
6.99406122448747,0.261701044283626
6.99269062007558,0.314042315079278
6.99040674328202,0.366351693700607
6.98721028979777,0.418613246204151
6.98310223329353,0.47081105321475
6.97808382512311,0.522929214774736
6.97215659394226,0.574951855187218
6.96532234524301,0.626863127851972
6.95758316080371,0.678647220092468
6.94894139805492,0.730288357972566
6.93939968936129,0.78177081110141
6.92896094121971,0.833078897425053
6.917628333374,0.88419698800337
6.90540531784628,0.935109511770779
6.8922956178855,0.985800960279338
6.87830322683325,1.03625589242277
6.8634324069074,1.08645893913999
6.84768768790376,1.13639480809662
6.83107386581625,1.18604828834325
6.81359600137602,1.23540425494878
6.7952594185099,1.28444767360768
6.77606970271866,1.33316360521951
6.75603269937562,1.3815372104396
6.7351545119461,1.42955375419918
6.71344150012825,1.47719861019387
6.6909002779158,1.52445726533901
6.6675377115834,1.57131532419042
6.64336091759508,1.61775851332945
6.61837726043648,1.66377268571079
6.59259435037161,1.70934382497178
6.56602004112463,1.75445804970194
6.53866242748757,1.79910161767139
6.51052984285457,1.84326093001686
6.48163085668342,1.88692253538402
6.45197427188527,1.93007313402491
6.42156912214314,1.97269958184919
6.39042466916017,2.01478889442792
6.35855039983846,2.05632825094875
6.32595602338921,2.09730499812129
6.29265146837523,2.13770665403139
6.25864687968661,2.1775209119433
6.22395261545048,2.21673564404835
6.18857924387581,2.25533890515927
6.15253754003425,2.29331893634877
6.11583848257794,2.33066416853142
6.07849325039529,2.36736322598773
6.04051321920579,2.40340492982929
6.00190995809487,2.43877830140396
5.96269522598982,2.47347256564009
5.92288096807791,2.50747715432871
5.88247931216781,2.54078170934269
5.84150256499527,2.57337608579194
5.79996320847444,2.60525035511365
5.75787389589571,2.63639480809662
5.71524744807143,2.66679995783875
5.67209684943054,2.6964565426369
5.62843524406338,2.72535552880805
5.58427593171791,2.75348811344105
5.53963236374846,2.78084572707811
5.49451813901829,2.80742003632509
5.44894699975731,2.83320294638996
5.40293282737597,2.85818660354856
5.35648963823694,2.88236339753688
5.30963157938553,2.90572596386928
5.26237292424039,2.92826718608173
5.2147280682457,2.94998019789958
5.16671152448612,2.9708583853291
5.11833791926603,2.99089538867214
5.0696219876542,3.01008510446338
5.0205785689953,3.0284216873295
4.97122260238977,3.04589955176973
4.92156912214314,3.06251337385724
4.87163325318651,3.07825809286088
4.82143020646929,3.09312891278673
4.77097527432586,3.10712130383898
4.7202838258173,3.12023100379976
4.66937130204989,3.13245401932748
4.61825321147157,3.14378662717319
4.56694512514793,3.15422537531477
4.51546267201909,3.1637670840084
4.46382153413899,3.17240884675719
4.41203744189849,3.18014803119649
4.36012616923374,3.18698227989574
4.30810352882126,3.1929095110766
4.25598536726127,3.19792791924701
4.20378756025067,3.20203597575125
4.15152600774713,3.2052324292355
4.0992166291258,3.20751630602906
4.04687535833015,3.20888691044095
3.9945181390183,3.20934382497178
3.94216091970644,3.20888691044095
3.88981964891079,3.20751630602906
3.83751027028946,3.2052324292355
3.78524871778592,3.20203597575125
3.73305091077532,3.19792791924701
3.68093274921533,3.1929095110766
3.62891010880285,3.18698227989574
3.5769988361381,3.18014803119649
3.5252147438976,3.17240884675719
3.4735736060175,3.1637670840084
3.42209115288866,3.15422537531477
3.37078306656502,3.14378662717319
3.3196649759867,3.13245401932748
3.26875245221929,3.12023100379976
3.21806100371073,3.10712130383898
3.1676060715673,3.09312891278673
3.11740302485009,3.07825809286088
3.06746715589345,3.06251337385724
3.01781367564683,3.04589955176973
2.96845770904129,3.0284216873295
2.91941429038239,3.01008510446338
2.87069835877056,2.99089538867214
2.82232475355047,2.9708583853291
2.77430820979089,2.94998019789958
2.7266633537962,2.92826718608173
2.67940469865106,2.90572596386928
2.63254663979965,2.88236339753688
2.58610345066062,2.85818660354856
2.54008927827928,2.83320294638996
2.4945181390183,2.80742003632509
2.44940391428813,2.78084572707811
2.40476034631868,2.75348811344105
2.36060103397321,2.72535552880805
2.31693942860605,2.6964565426369
2.27378882996516,2.66679995783875
2.23116238214088,2.63639480809662
2.18907306956215,2.60525035511365
2.14753371304132,2.57337608579194
2.10655696586878,2.54078170934269
2.06615530995868,2.50747715432871
2.02634105204677,2.47347256564009
1.98712631994172,2.43877830140396
1.9485230588308,2.40340492982929
1.9105430276413,2.36736322598773
1.87319779545865,2.33066416853142
1.83649873800234,2.29331893634877
1.80045703416078,2.25533890515927
1.76508366258611,2.21673564404835
1.73038939834998,2.1775209119433
1.69638480966136,2.13770665403139
1.66308025464738,2.09730499812129
1.63048587819813,2.05632825094875
1.59861160887642,2.01478889442792
1.56746715589345,1.97269958184919
1.53706200615132,1.93007313402491
1.50740542135317,1.88692253538402
1.47850643518202,1.84326093001686
1.45037385054902,1.79910161767139
1.42301623691196,1.75445804970194
1.39644192766498,1.70934382497178
1.37065901760011,1.66377268571079
1.34567536044151,1.61775851332945
1.32149856645319,1.57131532419042
1.29813600012079,1.52445726533901
1.27559477790835,1.47719861019387
1.25388176609049,1.42955375419918
1.23300357866097,1.3815372104396
1.21296657531793,1.33316360521951
1.19377685952669,1.28444767360768
1.17544027666057,1.23540425494878
1.15796241222034,1.18604828834325
1.14134859013283,1.13639480809662
1.12560387112919,1.08645893913999
1.11073305120334,1.03625589242277
1.09674066015109,0.985800960279338
1.08363096019031,0.935109511770779
1.07140794466259,0.88419698800337
1.06007533681688,0.833078897425053
1.0496365886753,0.78177081110141
1.04009487998167,0.730288357972566
1.03145311723288,0.678647220092468
1.02371393279358,0.626863127851972
1.01687968409433,0.574951855187218
1.01095245291348,0.522929214774736
1.00593404474306,0.47081105321475
1.00182598823882,0.418613246204151
0.998629534754574,0.366351693700607
0.996345657961008,0.314042315079278
0.994975053549121,0.261701044283626
0.994518139018295,0.209343824971775
6.9902562010393,0.279025894976501
6.98979928650847,0.331383114288352
6.98842868209658,0.383724385084004
6.98614480530302,0.436033763705333
6.98294835181877,0.488295316208877
6.97884029531453,0.540493123219476
6.97382188714412,0.592611284779462
6.96789465596326,0.644633925191944
6.96106040726401,0.696545197856698
6.95332122282471,0.748329290097194
6.94467946007592,0.799970427977292
6.93513775138229,0.851452881106136
6.92469900324071,0.902760967429779
6.913366395395,0.953879058008096
6.90114337986729,1.0047915817755
6.8880336799065,1.05548303028406
6.87404128885425,1.1059379624275
6.8591704689284,1.15614100914471
6.84342574992476,1.20607687810134
6.82681192783725,1.25573035834797
6.80933406339702,1.30508632495351
6.7909974805309,1.3541297436124
6.77180776473966,1.40284567522424
6.75177076139662,1.45121928044432
6.7308925739671,1.4992358242039
6.70917956214925,1.5468806801986
6.6866383399368,1.59413933534373
6.6632757736044,1.64099739419514
6.63909897961608,1.68744058333417
6.61411532245748,1.73345475571551
6.58833241239261,1.7790258949765
6.56175810314563,1.82414011970666
6.53440048950857,1.86878368767612
6.50626790487557,1.91294300002158
6.47736891870442,1.95660460538874
6.44771233390627,1.99975520402964
6.41730718416414,2.04238165185392
6.38616273118117,2.08447096443265
6.35428846185946,2.12601032095348
6.32169408541021,2.16698706812601
6.28838953039623,2.20738872403612
6.25438494170761,2.24720298194802
6.21969067747148,2.28641771405308
6.18431730589681,2.325020975164
6.14827560205525,2.36300100635349
6.11157654459894,2.40034623853614
6.07423131241629,2.43704529599245
6.03625128122679,2.47308699983401
5.99764802011587,2.50846037140868
5.95843328801082,2.54315463564482
5.91861903009891,2.57715922433344
5.87821737418881,2.61046377934741
5.83724062701627,2.64305815579667
5.79570127049544,2.67493242511838
5.75361195791672,2.70607687810134
5.71098551009243,2.73648202784348
5.66783491145154,2.76613861264163
5.62417330608438,2.79503759881277
5.58001399373891,2.82317018344578
5.53537042576946,2.85052779708284
5.4902562010393,2.87710210632982
5.44468506177831,2.90288501639469
5.39867088939697,2.92786867355328
5.35222770025794,2.95204546754161
5.30536964140653,2.975408033874
5.25811098626139,2.99794925608645
5.2104661302667,3.0196622679043
5.16244958650712,3.04054045533382
5.11407598128703,3.06057745867686
5.0653600496752,3.07976717446811
5.0163166310163,3.09810375733423
4.96696066441077,3.11558162177445
4.91730718416414,3.13219544386196
4.86737131520751,3.14794016286561
4.81716826849029,3.16281098279146
4.76671333634686,3.17680337384371
4.7160218878383,3.18991307380449
4.66510936407089,3.20213608933221
4.61399127349257,3.21346869717792
4.56268318716893,3.22390744531949
4.51120073404009,3.23344915401313
4.45955959615999,3.24209091676191
4.40777550391949,3.24983010120121
4.35586423125474,3.25666434990047
4.30384159084226,3.26259158108132
4.25172342928227,3.26760998925174
4.19952562227167,3.27171804575597
4.14726406976813,3.27491449924022
4.0949546911468,3.27719837603379
4.04261342035115,3.27856898044568
3.9902562010393,3.2790258949765
3.93789898172745,3.27856898044568
3.88555771093179,3.27719837603379
3.83324833231047,3.27491449924022
3.78098677980692,3.27171804575597
3.72878897279632,3.26760998925174
3.67667081123634,3.26259158108132
3.62464817082385,3.25666434990047
3.5727368981591,3.24983010120121
3.5209528059186,3.24209091676191
3.46931166803851,3.23344915401313
3.41782921490966,3.22390744531949
3.36652112858602,3.21346869717792
3.3154030380077,3.20213608933221
3.26449051424029,3.18991307380449
3.21379906573173,3.17680337384371
3.1633441335883,3.16281098279146
3.11314108687109,3.14794016286561
3.06320521791445,3.13219544386196
3.01355173766783,3.11558162177445
2.96419577106229,3.09810375733423
2.9151523524034,3.07976717446811
2.86643642079156,3.06057745867686
2.81806281557148,3.04054045533382
2.7700462718119,3.0196622679043
2.7224014158172,2.99794925608645
2.67514276067206,2.975408033874
2.62828470182066,2.95204546754161
2.58184151268162,2.92786867355328
2.53582734030029,2.90288501639469
2.4902562010393,2.87710210632982
2.44514197630913,2.85052779708284
2.40049840833968,2.82317018344578
2.35633909599422,2.79503759881277
2.31267749062706,2.76613861264163
2.26952689198616,2.73648202784348
2.22690044416188,2.70607687810134
2.18481113158315,2.67493242511838
2.14327177506232,2.64305815579667
2.10229502788978,2.61046377934741
2.06189337197968,2.57715922433344
2.02207911406777,2.54315463564482
1.98286438196272,2.50846037140868
1.9442611208518,2.47308699983401
1.90628108966231,2.43704529599245
1.86893585747965,2.40034623853614
1.83223680002334,2.36300100635349
1.79619509618179,2.325020975164
1.76082172460711,2.28641771405308
1.72612746037098,2.24720298194802
1.69212287168236,2.20738872403612
1.65881831666838,2.16698706812601
1.62622394021913,2.12601032095348
1.59434967089742,2.08447096443265
1.56320521791445,2.04238165185392
1.53280006817232,1.99975520402964
1.50314348337417,1.95660460538874
1.47424449720302,1.91294300002158
1.44611191257002,1.86878368767612
1.41875429893296,1.82414011970666
1.39217998968598,1.7790258949765
1.36639707962111,1.73345475571551
1.34141342246252,1.68744058333417
1.31723662847419,1.64099739419514
